recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,comment_count,steam_purchase,hidden_in_steam_china,review_id
147413874,76561198806970106,0,3,5590,5065,1696896156,english,"Hands down!! such a great game now! i have about 60 hours on StarField and i know that game just came out but Cyberpunk to me is way more fun the storytelling is much better, and also THIS NEW DLC IS GREAT.",1696144199,1696144199,True,1,True,True,147413874
147146580,76561198001699766,0,25,19310,13369,1698199379,english,"10/10 - 2.0 is a breath of fresh air! I enjoyed this game from day 1, and did not have any of the performance issues that many players have, but I was a little critical of the pacing of the story and very critical of a lot of the combat mechanics. At the time my main thought was that the game as very very cool, but as it progressed the combat felt very stale, especially as enemies scaled to become bullet sponges and I felt that the various approaches to solving issues either landed on unsatisfying and frustrating gunfights or easy cheesy hacking that trivialized any challenges and left me feeling hollow. After update 2.0 I can safely say it feels like a different game entirely. I actually feel very engaged to swap between different combat styles depending on the scenario and all of them feel viable. I am currently doing a stealthy MGS style playthrough which I felt was completely impossible with the previous stealth mechanics. The new perks actually feel exciting once you get passed the initial tiers and the cyberware feels fleshed out (ironic) and lends itself more to roleplaying than just minmaxing numbers like before. I also think the loading screens are much faster than before which is great. I'm only a third of the way through the game on this new playthrough and this very positive experience has definitely encouraged me to get the DLC to try out the new story. I have not seen if the late game bossfights have improved at all but I am hopeful they end up being satisfying experiences.",1695839952,1695839952,True,1,True,True,147146580
147394719,76561197993371000,0,25,10660,1666,1698299993,english,"It took long enough, but as of the 2.0/Phantom Liberty release, it seems like Cyberpunk 2077 really does live up to the original hype. Largely bug-free, full of incredible world-building with multiple engaging stories, very fun gameplay and well-crafted related systems and generally beautiful to look at (even without ray tracing), this might just be one of the best games around right now. The only real downside is that there's no NG+. Once you're done, you're done.",1696117211,1696117211,True,0,True,True,147394719
143723100,76561198363935981,0,5,9098,7626,1696840562,english,Better than GTA,1691594352,1691594352,True,0,True,True,143723100
144188926,76561198112808678,0,7,6970,4286,1698476923,english,"I didn't buy this early on, and so I'm not a grumpy puss (I would be, I get you.) I did play this on a 5k2 widescreen monitor and also in VR on a high-end desktop with everything on Ultra.

Was there still the occasional stupid bug, yes. 

Was is the best 71.4Hrs I've wasted since Witcher 3.  A real treat.  

Looking forward to Phantom liberty (hopefully they've CDPR have learned from the last release!)",1692026697,1692026697,True,0,True,True,144188926
143972885,76561198446557375,35,4,5492,4798,1696676740,english,"I might say a little buggy, but still a masterpiece 9/10",1691827733,1691827733,True,0,True,True,143972885
144720647,76561198964594351,716,64,4499,1875,1694874890,english," The game still has bugs, but that doesn't mean it's not a good game
 I love this game :)))",1692629902,1692629902,True,0,True,True,144720647
145130322,76561198038980304,185,28,2941,1781,1694959151,english,It's a great piece of cyberpunk media,1693143296,1693203533,True,0,True,True,145130322
144672819,76561199362602644,41,25,1335,350,1692903135,english,smash,1692566477,1692566477,True,0,True,True,144672819
144158836,76561198056304194,0,2,23760,11434,1698169991,english,"good game right now even though launch was bad, they fixed a ton of issues.",1692002464,1692002464,True,0,True,True,144158836
141874083,76561198051624229,0,5,406,291,1690425412,english,Its really good. I'm glad I waited till they fixed everything. So far no glitch.,1689126455,1689126455,True,0,True,True,141874083
141680767,76561198229877544,185,2,9393,8763,1698135229,english,"[h1] Undercooked, But Even Raw Cookiedough Is Tasty [/h1]

Cyberpunk 2077 is a very [i]mixed[/i] game, it will give you possibly the best story, characters, and combat you've ever experienced then crumble it all with those same characters clipping through the floor during emotionally gripping scenes, or the game crashing just from trying to dodge while swapping weapons. 


[h1] Narrative & Exploration [/h1]

Each and every character has been crafted to be unique and inherently interesting while providing insight into the deeper world of Cyberpunk, each and every corner will have detail to build up it's intriguing world, while also forcing any modern hardware to its knees due to poor optimisation and seemly haphazard hotfixes that, more often than not, break more of the game than they could ever fix. You can truly play the game how you want and the narrative will wrap itself towards your actions, leading to every playthrough being both mechanically and alternatively different if you want to see how deep the rabbit hole goes. [u]Yes, you can date the characters if you want a more Persona experience too, we won't judge you[/u]


[h1] Combat & Diffuculty [/h1]

The combat is fast and intuitive, from the many many variations of common firearms to the unconventional iron to finally the quickhacking, being a beefed-up version of Watchdogs' exploding phones. There is a lot of variation to the moment-to-moment combat that the game gives you full reign to control proficiency in, be stealthy, loud, or a mix of the two. This control becomes very very broken at the end unless you are on a harder difficulty especially quickhacking, which turns the game into a point-and-click murdering simulator of people getting their brains fried, electrified, and set alight. [u]Though I still very much enjoyed this playstyle[/u]


[h1] Verdict [/h1]

If you want a game to take you for a ride and immerse yourself into an action-packed, fresh open-world game where choices and decisions [b]will[/b] come back to bite you, I could not recommend a better narrative alongside the infinite possibilities of it's combat, [u]but[/u] be prepared to encounter many, many glitches that will challenge your very definition of how a glitch can ruin a game. 
[u]This game needed so much more time in the oven to come out crispy, tasty, and delectable but what we got is still nice and palatable cookiedough[/u]",1688909675,1688909675,True,0,True,True,141680767
